source_ip,destination_ip,packets_per_second,packet_size,latency_ms,cpu_usage,memory_usage,anomaly
72.76.39.181,154.229.175.26,1704.3576055990527,5149.341911059881,219.1326775738746,91.3949779614746,95.18793017451722,1
50.78.187.161,235.11.66.29,498.34365135631015,1262.0617492239217,49.68941067129098,26.30314296270482,36.959969285313385,0
8.229.5.50,202.85.194.113,455.1372814257084,1243.7523703394634,49.28400748141933,22.271351066546334,34.231538593300705,0
87.61.241.103,128.171.14.36,525.7219417029374,949.8333967089906,38.51736711247382,40.23431097859779,44.380845835956166,0
114.166.178.8,235.11.66.29,504.35235341190855,688.6836202680497,56.15771149771142,33.875777470173915,38.184416694222165,0
229.134.224.133,202.85.194.113,532.9272136336415,781.8067139569604,55.348173363459104,30.699436164195635,40.73467649193344,0
38.157.6.149,202.85.194.113,540.6758608684835,1119.4800139699717,37.60892924346099,32.367359495176146,44.45651843434878,0
50.78.187.161,202.85.194.113,572.078431032895,908.5807486827456,46.915172115441806,24.613119615076208,37.01166158372571,0
1.226.252.91,154.229.175.26,481.4279567002104,815.5179631002995,44.61158143807262,34.100790933777425,34.72446162259775,0
50.112.145.170,154.229.175.26,553.6815874929886,604.1400379248424,42.8116761239127,39.27751657397131,48.31866416071737,0
229.134.224.133,235.11.66.29,440.18966879596644,652.0572442443801,48.96778247067504,27.353339437758144,41.59260502399437,0
20.17.187.145,235.11.66.29,565.3571377141214,1275.141362662324,50.50887701856018,19.363862898242523,48.1917986613547,0
50.112.145.170,235.11.66.29,505.71138243310196,1066.3960661138028,56.25508016831036,46.215464847973664,51.94185996435219,0
193.226.72.114,154.229.175.26,543.6160318360339,866.1854522680167,46.40231354210914,28.60094828811497,28.14170319570554,0
8.229.5.50,128.171.14.36,520.0855861049471,805.3862118236889,61.12688374989925,23.222762484438555,45.977403254127395,0
25.213.196.162,128.171.14.36,438.45678417830226,1140.2345484621796,35.324747342475604,28.661794545506034,40.021149294970755,0
25.213.196.162,235.11.66.29,534.0945744813156,994.7188486082146,22.524951572747653,29.679611179256415,43.16227108321151,0
50.78.187.161,154.229.175.26,1153.8645841783357,4157.567369873674,168.33843016425115,84.40453714710532,78.03442071383313,1
120.177.44.73,202.85.194.113,476.4034067105283,962.9424682244584,43.506269616785744,31.418755118307505,33.13298555515125,0
35.61.128.242,128.171.14.36,471.16143347158334,983.4638628314601,48.745457399970995,32.17385032278445,39.11041062097801,0
95.214.193.134,154.229.175.26,581.6205651965818,977.75478773026,32.21412415993483,25.608384614101304,41.45448528795003,0
50.112.145.170,158.160.253.215,1435.968722596153,6588.940328444083,150.08938707442974,73.76617470058757,84.07759155187185,1
118.125.177.23,154.229.175.26,467.67135578787367,716.3268534133937,46.12869350210485,37.65097599431676,42.103498155092396,0
200.45.54.173,235.11.66.29,542.8829811601009,1108.2925456409575,56.83569323200477,32.14158346187619,38.754640776734796,0
50.78.187.161,154.229.175.26,1362.8839404616024,5827.236107657423,200.31365780922093,92.2058353773736,91.36746647399231,1
110.39.17.66,154.229.175.26,536.2883311949346,849.6417899809632,50.819955564135604,28.579224510356013,25.812467793013106,0
95.214.193.134,202.85.194.113,575.1996494291344,899.0450157543565,37.67476685231491,32.95211030625732,48.32675958811765,0
95.214.193.134,128.171.14.36,531.0904981108598,851.5058828603903,45.08846252857895,21.144657234559546,28.398422008847884,0
38.157.6.149,154.229.175.26,512.7210421650607,834.623929192028,53.89614177370904,42.55778275792212,35.16921638314791,0
226.150.11.115,202.85.194.113,389.44323454960573,992.8717035405033,38.88032974225837,31.434779271508543,38.89231701208131,0
210.160.148.116,128.171.14.36,495.23522338065237,639.7884531694522,56.85507738790204,22.504920197707996,33.64040499443639,0
38.157.6.149,235.11.66.29,488.95152002333884,1117.7156808841219,58.872908372667425,23.316372805620347,34.21792091628072,0
87.61.241.103,158.160.253.215,503.5783118609696,785.5721976028786,62.37438134684139,35.341896668470085,36.93206197318603,0
20.17.187.145,235.11.66.29,557.4636663142838,950.7875023740103,52.53165238037981,31.12880761555877,35.027857391001035,0
33.31.116.38,235.11.66.29,449.3947812369916,933.0449335786918,66.9995737457638,32.10773041768281,36.60384673403522,0
81.44.126.85,235.11.66.29,450.08229796306046,1021.7119411553047,66.25958915362062,31.89883818020448,36.20617371032313,0
24.138.201.16,202.85.194.113,468.8650240089703,569.4218814095034,64.22369861698508,28.55980563038962,43.02803116315656,0
72.76.39.181,128.171.14.36,509.8430617934562,1209.4196605224308,32.30924095110882,28.966943601519766,36.55557228712297,0
233.208.134.16,154.229.175.26,469.91466938853017,948.524692515331,58.071225966373106,17.55836323293505,44.311117559434884,0
248.73.116.62,154.229.175.26,525.2493639490228,883.6638172102712,69.76440584515485,21.65700370560902,37.050538411221964,0
20.17.187.145,128.171.14.36,552.9212243424794,955.7492752828456,61.24353359870503,32.22099163645336,40.512423210791034,0
193.226.72.114,128.171.14.36,460.83733538318813,1237.8940977849281,51.01856295261987,34.757748852870215,39.72039775738894,0
110.39.17.66,154.229.175.26,2514.3844957117403,4791.331628779534,235.1571271110002,89.745058714148,89.29779638482384,1
114.166.178.8,128.171.14.36,469.3605654757807,1260.8680485756304,54.08607307701767,28.140710588606673,39.62064274657488,0
193.226.72.114,235.11.66.29,576.1514928204012,870.6126444588853,46.9203847036096,39.43843828670095,42.36315172921703,0
233.208.134.16,158.160.253.215,449.7929616623966,1190.627326782649,65.62888768508198,35.18043825523128,42.93927944068867,0
130.173.159.42,158.160.253.215,543.480296005283,870.8071641750929,43.646376111743706,40.24906047892963,48.17533197263759,0
110.39.17.66,128.171.14.36,2269.217478608226,4743.0548748782185,182.74265594309864,92.9845181398144,98.20553502887897,1
35.217.222.95,158.160.253.215,628.667990162493,1067.6967686923383,43.42165446147863,30.746817411355945,43.517200665694475,0
11.2.209.119,235.11.66.29,519.1204873092025,1018.5689802282229,38.32220448732065,23.141284353682472,39.29175706994936,0
11.2.209.119,202.85.194.113,530.5292872641911,1152.0111927379205,39.57955587756897,24.1388312328168,35.10750227066697,0
50.78.187.161,235.11.66.29,1222.313133079379,5698.919685080788,174.99010914520022,118.24330591003047,80.8935491281751,1
211.53.174.99,158.160.253.215,396.6278949980062,1036.2043117407413,37.07737304894381,30.7049134980603,42.75942985911077,0
72.76.39.181,235.11.66.29,1073.4907585512155,2750.567545799236,209.66897259620796,86.44025915614168,96.23087347889096,1
72.76.39.181,158.160.253.215,503.70473902098877,1056.5159900976598,46.304730711666416,34.44518561139946,43.479319195468925,0
50.78.187.161,202.85.194.113,1616.9395846946645,4511.113880956309,213.65592171468222,92.0507533923463,93.37955554145026,1
227.80.239.2,235.11.66.29,429.2314628974793,1199.6020219719305,53.76409526097517,26.465537160063256,32.49889069276532,0
25.154.165.21,202.85.194.113,531.620386952776,875.4701276531096,48.23225836884218,26.089982537444815,43.22793856087097,0
11.2.209.119,154.229.175.26,576.1562038634829,1308.421990513575,37.434931057207436,32.55749787680931,44.283512401212775,0
50.112.145.170,235.11.66.29,1779.8703978067997,5415.83683628606,198.9950624115174,99.52478156952806,90.3437530902646,1
11.2.209.119,128.171.14.36,511.10668858168566,1053.4253302022967,49.194002507032394,30.17356874376281,36.304856709883836,0
72.76.39.181,154.229.175.26,2268.2069499456716,5427.814395152904,283.49613907023195,80.07421993271177,97.71401794903767,1
74.187.96.227,128.171.14.36,524.6225632004075,794.4649718148083,39.02697472367156,34.14114845092311,42.654878309820454,0
25.213.196.162,154.229.175.26,575.1699150883576,1145.0191573695995,48.77291066404276,32.765745781896044,38.89478768231475,0
1.226.252.91,154.229.175.26,446.1127611035347,970.5995996743022,43.99576434261295,36.248094526483335,42.09852804178633,0
200.45.54.173,128.171.14.36,2278.0110484211455,5102.858577932334,162.30689431545193,92.97462053117816,80.01693224708944,1
38.157.6.149,154.229.175.26,396.3304883795925,926.6351176370625,55.82026567084727,34.36157690014225,31.843324447914632,0
25.213.196.162,202.85.194.113,472.38884778595144,1057.7387258559713,61.797252083607106,26.380048341286955,40.653450122321914,0
110.39.17.66,202.85.194.113,559.7523314462421,1414.8165339499947,50.91752484448373,28.68670239841916,42.236969685344874,0
244.233.118.34,202.85.194.113,496.39949392098333,741.0637048558189,25.61182841723571,38.774665358236206,40.94664153646187,0
210.160.148.116,154.229.175.26,550.1766448946012,1232.1653574757038,48.65720837813696,30.09200815391719,41.48622136690062,0
120.177.44.73,154.229.175.26,513.352513293463,569.636919734139,54.82066727335386,28.085914051935156,46.602070048919174,0
227.80.239.2,128.171.14.36,556.7782820090299,861.4189604408185,56.045153263553665,24.109795663118096,37.30976120754931,0
226.150.11.115,235.11.66.29,512.0981135783018,1415.052174525053,42.30857650212702,23.56418215707875,35.07503437091492,0
0.141.135.193,202.85.194.113,456.9357899335868,1036.9102606394074,64.43632003468814,27.323416437161704,37.706806819494574,0
50.112.145.170,202.85.194.113,2397.3001914726055,4809.759155586784,201.5745781130998,91.07207962040134,103.68079350488601,1
35.217.222.95,235.11.66.29,531.4814420961806,1064.3395612392028,34.96919698240182,35.68657271182364,36.03738276442394,0
248.73.116.62,202.85.194.113,535.5807439044445,1265.6388283698116,58.18777643754861,26.625329906047238,36.65827402576599,0
38.157.6.149,235.11.66.29,524.6658950440444,972.5102970744616,51.950249840281266,30.51719064654053,32.51371177410678,0
110.39.17.66,158.160.253.215,2100.4225465578547,4590.198756206467,191.50738211611346,76.8103150169749,102.71065326007033,1
211.53.174.99,154.229.175.26,484.5226780343005,1387.785799811657,64.31366781831184,28.424566344029458,39.0090216181014,0
200.45.54.173,128.171.14.36,3137.9127138238186,5613.770855789909,151.36177416199996,89.54745698035663,91.36597395588753,1
119.71.218.137,154.229.175.26,537.1632047011358,1123.0734968026106,64.81663402462598,21.06812267322657,38.48217837367042,0
110.39.17.66,202.85.194.113,1744.1182210288482,5504.287853384272,232.2297716207588,64.46450403944101,96.84163208608955,1
248.73.116.62,235.11.66.29,502.4042473330691,1308.648705654438,56.06850593215671,40.339531690817765,43.819301758167114,0
20.17.187.145,128.171.14.36,518.8650246522426,854.3994117541731,45.08097552493795,28.86261870023296,46.550959540404484,0
50.112.145.170,235.11.66.29,2408.4185057154905,5540.287944035696,124.85646956588053,70.95055545989361,79.00955248445128,1
119.71.218.137,158.160.253.215,398.09377324110733,1013.3981434449744,40.04184605209771,31.145373441028514,44.262343217164755,0
74.187.96.227,202.85.194.113,509.79226275488406,955.3068035256296,62.30874513154735,34.29007097651073,34.05518290232519,0
227.80.239.2,158.160.253.215,500.51165305097936,936.7183100610396,50.34152417488025,33.60567681272791,34.60131839362076,0
211.53.174.99,158.160.253.215,466.1803848970365,960.5323159385348,53.525049683568795,31.555549955715975,35.302683790070084,0
95.214.193.134,128.171.14.36,509.3227157384714,889.2823516584011,40.460605806033556,23.725386659988537,38.263488555210785,0
114.166.178.8,128.171.14.36,531.142496617375,848.6409822861078,63.40461051790348,17.338769573901573,44.23441051942457,0
119.71.218.137,154.229.175.26,532.3844269050346,1011.9260739840348,42.075800790000386,27.931972332891778,40.090084360222235,0
201.52.45.44,154.229.175.26,578.9606407753696,1179.0386440055465,50.012054753622245,32.43018144708819,26.478041841986126,0
119.71.218.137,128.171.14.36,554.9388425993595,1163.5532598400573,67.95211355912322,32.24736956416153,31.27146283570174,0
50.78.187.161,202.85.194.113,1089.6198610989918,6573.734216555106,179.44875317484136,90.6837156596766,87.72280385164247,1
114.166.178.8,128.171.14.36,547.7571160250619,1340.4429889270475,41.681777917695555,23.724323140133023,37.51213750845393,0
114.166.178.8,154.229.175.26,414.4915803671687,948.0906644832165,44.942532957380635,38.51586304959019,42.589973881957256,0
200.45.54.173,154.229.175.26,537.9484610246634,1249.5484145347468,52.658782296520485,38.9089945438553,42.791682116058524,0
50.78.187.161,128.171.14.36,3162.336652926409,5415.826629455343,237.25754321424085,75.0596220671025,106.72265904097527,1
226.150.11.115,235.11.66.29,518.7849009172836,1024.0062653436523,62.38946352939438,32.24609360642517,38.700999296162436,0
50.78.187.161,202.85.194.113,3459.086777530046,4095.0521670619337,252.4432070937681,86.68568628718498,96.02580267978341,1
20.17.187.145,128.171.14.36,576.6369456501288,1115.8582999202176,36.47329714156466,21.56327826444645,35.876938747826195,0
227.80.239.2,202.85.194.113,614.9449061809626,955.0288036383843,49.51102816525894,29.775534849387316,35.77163447752943,0
81.44.126.85,202.85.194.113,508.8850500466627,718.7365072656332,58.745170741325225,29.24839769864064,41.39541929172593,0
130.173.159.42,158.160.253.215,502.78624561443473,1013.5711021054807,45.569559788715175,22.285992423951768,45.48034953738699,0
50.112.145.170,128.171.14.36,525.2023257758922,1520.336622836079,42.842400108892484,27.19696181576345,41.482884692651524,0
35.217.222.95,154.229.175.26,583.2737222231289,1190.0615183947152,65.54160420714774,28.147086187996084,33.174891022866824,0
229.134.224.133,202.85.194.113,502.3699335658207,681.0593865466409,47.049100857620935,37.97221195874599,36.81206228962018,0
50.78.187.161,128.171.14.36,1906.6605188432775,5423.889482443986,129.65282997434153,99.38640022678945,84.34607029714599,1
110.39.17.66,128.171.14.36,494.2730077373691,1240.0827815888852,52.07267329398944,41.35724872711398,45.400280295696554,0
8.229.5.50,158.160.253.215,563.3455574593312,1334.5144773675406,58.868873900973,25.59465831669354,35.81968923949988,0
120.177.44.73,202.85.194.113,475.34995326705837,1498.599903486558,59.788580507817954,17.5609567173246,37.84845340022679,0
50.112.145.170,158.160.253.215,505.5461294854933,1087.2647339348064,51.83849544753695,28.057396124084953,38.4088123612869,0
50.78.187.161,202.85.194.113,458.7251401603744,877.3194672918121,55.0066572138121,23.170879222922807,31.694582922164138,0
95.170.170.205,154.229.175.26,509.09331275292476,1085.7633000661147,60.96469233810883,30.356268749554463,39.058693324568466,0
102.189.137.179,202.85.194.113,552.8561113109458,684.7215686031501,49.90699678861385,28.31872630659464,54.07327222236276,0
35.217.222.95,154.229.175.26,516.2083176244221,878.0975595681434,44.41698246053969,35.60928928115236,40.772468327976256,0
119.71.218.137,128.171.14.36,594.3092950605266,1122.554781012514,40.99379265352131,23.53429228120676,38.528787471817715,0
50.78.187.161,202.85.194.113,501.41591880652305,1215.2014277197197,46.40370327547538,25.033206502090245,29.748212713579,0
114.166.178.8,202.85.194.113,546.5640059558099,865.6753264123897,41.807421402785025,25.716139530866037,41.03180885662725,0
1.226.252.91,128.171.14.36,466.86881205270765,954.7031802300336,53.67481665474304,25.17167598238396,42.482000588669706,0
25.154.165.21,154.229.175.26,532.5695625652899,1178.9848753888882,45.4790966716692,37.61619310856129,30.703316141699712,0
84.41.0.223,235.11.66.29,539.5515973521524,1221.1051865915967,74.12615421612915,27.582192580767316,36.961768273132634,0
120.177.44.73,202.85.194.113,509.33045615781793,875.8304803497767,56.686548047579066,32.74159813777249,38.12183167117232,0
50.112.145.170,235.11.66.29,2803.789153199755,4452.094695793065,212.4708843842521,97.16589339759652,83.02281096101756,1
72.76.39.181,202.85.194.113,1705.2738000306408,4779.461770843463,231.32691816684712,87.38241709778906,71.26558696045383,1
72.76.39.181,154.229.175.26,498.2086980445024,1015.3643782120511,50.88657590961437,31.01164398211401,32.31207601775412,0
248.73.116.62,158.160.253.215,465.4045965059378,994.1474372630043,20.088640290992767,32.14093123905288,33.32694696544884,0
210.160.148.116,202.85.194.113,509.3383382238539,1195.039525956486,52.41321934916781,19.114674767785726,40.693225918550425,0
11.2.209.119,235.11.66.29,555.1650941008261,981.8933435391679,28.99973492348376,29.209230778138398,39.810534591415845,0
24.138.201.16,158.160.253.215,478.372090609019,839.364209863931,50.03375506597161,30.615391008280906,41.800820919728835,0
50.78.187.161,202.85.194.113,2067.962283609174,5659.05434391342,222.53065247156943,86.58178179753864,103.92455941483067,1
72.76.39.181,235.11.66.29,2535.5402502014026,4986.695364621365,188.90558643538657,72.57052469513334,84.54813755273678,1
72.76.39.181,128.171.14.36,558.3891030829903,824.4034826486878,68.70965175371782,31.733549888024598,44.36412175502817,0
1.226.252.91,154.229.175.26,603.770039932272,850.5576641704354,50.856871614033594,26.21618011492037,48.5952030642091,0
95.170.170.205,154.229.175.26,532.2687974792574,791.0381611957932,34.68892497444278,21.11994122975799,35.49704823731969,0
50.112.145.170,202.85.194.113,1881.1583415195078,5399.317601719131,243.80869658465377,90.93158337699742,81.58178368131848,1
211.53.174.99,202.85.194.113,439.2905693606134,604.9066867292257,56.687416555925125,32.37583873247691,45.1815144603624,0
87.61.241.103,202.85.194.113,464.99395925304134,1047.84937282223,49.358118228915025,21.94216320448586,47.07093644165545,0
119.71.218.137,235.11.66.29,534.0976485647482,786.9772673849254,58.38940500469612,29.730475754971305,34.36251950523481,0
229.134.224.133,235.11.66.29,476.8862355647479,697.2571214774346,39.959454031579895,30.797312534020644,36.46044529662962,0
50.78.187.161,235.11.66.29,1954.0216086978671,5061.8833528871355,168.77447724557112,80.18674063482536,90.34887947089409,1
210.160.148.116,128.171.14.36,512.9861250860741,902.2301156427452,70.56543564829542,20.84158876396987,39.73446599151545,0
248.73.116.62,235.11.66.29,577.5250246407038,771.2547585358676,69.04136589573007,36.18826878755999,37.65751943319842,0
35.217.222.95,128.171.14.36,498.1182648787576,892.9343628092155,53.67649292991422,35.06318704822036,40.406392110281,0
81.180.146.196,202.85.194.113,518.433665443645,1139.390880902147,49.54487754698758,27.219406266196096,38.040616173065665,0
24.138.201.16,235.11.66.29,476.0412881077355,1154.339742129669,58.50897962167972,31.587266306250875,43.749501197118555,0
120.177.44.73,128.171.14.36,432.59072889471435,1147.7620961775006,39.410924129433994,21.809854712819917,40.131023763870175,0
110.39.17.66,202.85.194.113,464.89734530613237,1145.525908727396,56.22207144043402,29.527706427789987,39.43259677058929,0
24.138.201.16,154.229.175.26,523.5707778193203,949.9906970802094,47.69475374819749,32.956746208792,44.7440654823581,0
118.125.177.23,202.85.194.113,524.0504615868357,914.7284807588914,54.57280404615241,35.973814309384686,39.916948288370456,0
248.73.116.62,128.171.14.36,573.7678108474776,639.603912483996,56.17005949576698,28.2954606132696,40.23746734125822,0
227.80.239.2,128.171.14.36,427.5993049791878,906.9379086439893,41.10759171771676,34.4375198370703,47.672410508972575,0
1.226.252.91,235.11.66.29,505.6758672625624,1026.7081809564565,32.741932712094034,25.69148464871871,50.465989661049726,0
87.61.241.103,235.11.66.29,603.0373962440993,1107.6592158099265,60.47317706621448,26.963227833938944,46.84850553827093,0
50.78.187.161,128.171.14.36,1932.9098946615377,4343.310654372587,259.7765694043355,93.94579985484219,87.65075728479026,1
20.17.187.145,128.171.14.36,458.63845282238384,1036.6719839558311,54.08652811480671,25.101393876415965,43.40110180238346,0
81.44.126.85,158.160.253.215,487.5517925760463,927.009454091423,47.70609255931972,32.129218293149144,46.27701804729948,0
210.160.148.116,202.85.194.113,546.7839196573731,1199.6621796295922,50.95344199441308,35.958537485535324,44.30718262816403,0
118.125.177.23,202.85.194.113,418.6228781058419,1376.9172611869217,54.200944904518416,29.010311355076592,33.06065724772099,0
114.166.178.8,235.11.66.29,515.5625077271768,1083.9064887814056,64.53260663321035,19.471765290798377,43.7828233745657,0
72.76.39.181,235.11.66.29,1942.4451530383803,6322.744466885136,221.54312095075187,107.11028809190788,94.50962634776477,1
84.41.0.223,128.171.14.36,446.4553750969444,1183.6633212004626,48.19608318237592,24.481650857348153,35.76820140056513,0
200.45.54.173,235.11.66.29,1647.1132584523175,5456.6880107304,251.08114920365193,72.53533274420967,97.15493096769485,1
102.189.137.179,158.160.253.215,486.5296582777721,1172.094697671949,49.76447849125762,32.611253180088895,41.133421242472984,0
84.41.0.223,158.160.253.215,404.06143923504794,961.8635198473307,44.558859978858074,24.19108078043818,45.73015072071033,0
50.112.145.170,202.85.194.113,501.22550871294715,965.4107880153153,48.441018220633325,29.612782696370033,31.288891536823623,0
201.52.45.44,235.11.66.29,542.6216667398112,1325.6793246257075,56.86318456956701,34.689577687553275,39.60884670470741,0
84.41.0.223,128.171.14.36,395.9035296058139,973.4732507234853,46.485857642862676,32.12033430759226,44.77634618603603,0
110.39.17.66,158.160.253.215,554.7095759235474,1170.554735024444,45.205070326007565,26.836224850574805,42.12660654165055,0
110.39.17.66,128.171.14.36,516.6831052643474,1180.786968217239,50.58022734808395,22.60277888430138,29.14214297619776,0
248.73.116.62,154.229.175.26,428.8873145201163,1186.518166374618,58.59587886979802,27.423908030958785,32.026220209183336,0
81.180.146.196,128.171.14.36,473.86384897404804,1070.1260198547118,53.868085206892026,35.325859828571936,35.035669994572274,0
8.229.5.50,202.85.194.113,497.02373219691,1015.2010782824823,54.042947549616976,30.230013736266372,38.566028821308656,0
74.187.96.227,235.11.66.29,555.9787455717288,912.508339935318,56.92918623031611,36.93174698631422,45.269457761479416,0
25.213.196.162,235.11.66.29,534.8103182406709,1517.9127284037227,59.02277173786647,27.844372152124507,38.853088340722664,0
87.61.241.103,158.160.253.215,471.81377235980125,1034.0832444750974,43.39678860526553,38.98180411463482,38.413247538787324,0
50.112.145.170,154.229.175.26,367.4515095803494,1168.1240053009105,55.522999376795234,29.28926731529727,35.71915079669125,0
84.41.0.223,128.171.14.36,492.21613823039604,959.2652499646068,31.20075614860955,22.16070287317272,44.19674557115801,0
74.187.96.227,128.171.14.36,472.3175347326409,1257.9505508165491,54.996851103029336,30.094095248702992,32.242438754705354,0
11.2.209.119,128.171.14.36,524.1236207621592,685.8998792753646,63.728484746765304,28.346053878362213,37.07546173291115,0
84.41.0.223,154.229.175.26,483.89692418971623,754.4784369726015,65.49020151495188,24.894187712198498,41.68978764116059,0
50.78.187.161,202.85.194.113,2136.505358747193,4953.738782733658,147.72352571629733,90.29430591677553,81.87454229878014,1
110.39.17.66,158.160.253.215,435.97853237518586,1134.5147402405462,51.44887833096891,27.377164931164746,47.03467372945875,0
81.180.146.196,158.160.253.215,479.2356043049599,1229.727469885743,53.891591956679285,36.656695309942016,35.077329747590156,0
102.189.137.179,158.160.253.215,489.0164056081244,930.2695731184282,50.005279588565976,36.00265829236936,43.1683051238703,0
20.17.187.145,202.85.194.113,468.65164711061163,1024.6409613568972,44.835703561124284,33.32351372666555,45.14706550477663,0
72.76.39.181,154.229.175.26,600.5102269383175,917.8371424090831,62.28980502489062,34.98059107455565,37.38934214990004,0
201.52.45.44,202.85.194.113,506.1004907322681,1148.4254982143784,41.956842403400074,29.94453998025699,43.34420065273109,0
114.166.178.8,158.160.253.215,485.41531251033615,795.4414869603189,45.08363814367953,30.172205058529208,44.0106422930906,0
35.217.222.95,235.11.66.29,443.5146572671191,1354.4503193339488,37.414950893246655,37.255007190656684,49.72597537138466,0
33.31.116.38,235.11.66.29,520.6390463468249,1487.9504812678547,39.84905808172131,21.240855966241405,43.969092335719075,0
233.208.134.16,158.160.253.215,588.2727120140548,1046.7571823581495,48.10879609222967,31.1449819622967,42.4649322925723,0
25.154.165.21,158.160.253.215,470.4214305582085,998.1762006711593,48.168033812796125,31.808305306235084,43.659777512549226,0
50.112.145.170,128.171.14.36,453.0060106836322,1117.2728037510187,47.65592199683678,25.975167595737197,40.499434772046065,0
244.233.118.34,235.11.66.29,427.5957829251338,489.21577301960906,45.211625439915956,28.578076751967455,39.76314648727782,0
130.173.159.42,158.160.253.215,548.7559866708875,1029.7334914404223,58.90383163519786,36.99797322572897,42.365191410801074,0
25.213.196.162,128.171.14.36,402.3956100238749,733.7534092884443,54.62060893251896,37.51709914214499,41.01617977293016,0
201.52.45.44,128.171.14.36,512.1669724661346,989.7212552823028,33.6952675628486,23.604846318901068,42.17251323045653,0
120.177.44.73,128.171.14.36,513.0527636089945,600.3598630935785,39.28142766959844,32.91772151505944,37.050526217685544,0
0.141.135.193,235.11.66.29,537.8753855023652,1078.9343059645962,50.37937835447602,30.659639833859785,42.088403761197,0
200.45.54.173,154.229.175.26,3092.5474475180563,3602.194521575703,197.1479416573529,110.84712921231016,70.95325306534536,1
81.180.146.196,202.85.194.113,512.4691841855378,1127.6102202881514,42.69043724284526,35.04735894297984,44.135577142828836,0
8.229.5.50,128.171.14.36,631.6191032418695,1274.7317090325914,45.483405238403776,20.155384287919585,41.47485727854411,0
81.44.126.85,235.11.66.29,592.3318498023833,1124.3143779712102,53.24057028221561,27.93889627487765,48.74068534560418,0
110.39.17.66,128.171.14.36,443.72554763508117,984.4325605974396,49.93478684770542,31.979098905479617,37.43812879661653,0
50.78.187.161,128.171.14.36,474.1977635891313,987.8678372370758,76.93033663980496,21.99864447748145,39.71302317462982,0
87.61.241.103,202.85.194.113,509.2418061847437,1190.5749094405878,42.4171793111241,40.21038020071872,46.40469788333364,0
210.160.148.116,158.160.253.215,535.5479984101746,1056.6575743092285,57.56788679986982,36.37695368999508,32.781978689151174,0
25.213.196.162,128.171.14.36,567.8120014285412,776.0660210747712,44.17241342388418,31.607966056696192,36.83559862557604,0
248.73.116.62,158.160.253.215,436.16257120898456,1134.2680152900932,40.73301691152689,28.796674127348936,41.32134135822818,0
244.233.118.34,154.229.175.26,501.30455251054167,1232.375660521638,55.58139514518506,30.8402990298341,42.073864453943955,0
35.61.128.242,158.160.253.215,449.5956844541298,1103.1878435408198,56.51136241823657,35.371590063577806,33.85408201099792,0
50.78.187.161,128.171.14.36,1465.37275312246,5599.577541245356,201.83914165871175,90.47825319784683,74.99523450836998,1
50.112.145.170,158.160.253.215,1616.5679809977237,5696.322862080324,90.28087650899879,88.95032292436376,90.37541841486822,1
211.53.174.99,202.85.194.113,537.3646802561631,965.0080486609182,46.16028728047648,31.083124877023096,35.12939076891816,0
24.138.201.16,154.229.175.26,424.03150170229935,1245.5337984946584,37.47606555586881,31.838099201048554,41.16924012894799,0
84.41.0.223,154.229.175.26,528.4883640116102,1211.2113618132103,61.35620147182944,35.58416887764977,39.74238535737677,0
110.39.17.66,158.160.253.215,1200.3026189028444,4071.2079185475413,195.44620698234863,94.76651040800557,101.96910948761352,1
244.233.118.34,158.160.253.215,541.2708174494015,1278.0415098034628,52.30070759191402,40.43023524768557,42.473528268875164,0
102.189.137.179,154.229.175.26,454.78416874477955,776.0765133421978,38.69111564674084,24.743450441803276,37.24509098230875,0
130.173.159.42,235.11.66.29,406.6367403704126,1061.9641420454054,43.52458194364841,33.78747574668743,44.2238718789085,0
0.141.135.193,158.160.253.215,547.5211919093025,1006.4008298131533,58.90198411124787,34.30818062248972,40.72918235107692,0
226.150.11.115,158.160.253.215,531.6959511159006,1327.8233610888135,57.307641190665244,30.947399106105404,34.1027016774611,0
50.78.187.161,128.171.14.36,455.2696348890248,1179.007662815223,44.504597254044654,34.05399322795855,37.90282623670725,0
87.61.241.103,158.160.253.215,419.6776839871214,1345.392770246681,69.92515353168119,28.193447190163546,35.77423020786921,0
229.134.224.133,158.160.253.215,472.7540456595525,565.4660907971927,54.99864123740372,31.405046251409033,42.04818059341997,0
120.177.44.73,128.171.14.36,505.8663691654391,820.3064036417925,81.09918556005361,35.306854824365665,32.01063932752581,0
72.76.39.181,202.85.194.113,1759.6760292558793,4727.589983396313,206.77817082073545,90.87016480392387,95.057354324728,1
72.76.39.181,154.229.175.26,1643.207665046412,5910.41849968557,180.77715605114543,88.31740865512458,86.49221794398446,1
114.166.178.8,128.171.14.36,471.8766612052866,1339.0102080861507,42.53421653459761,27.512145808073964,35.12596712038579,0
81.44.126.85,235.11.66.29,530.3948254858269,842.4432496183522,48.244360545007844,29.562823356114095,45.313286453937636,0
200.45.54.173,202.85.194.113,1653.8246128831029,4652.8135048877375,138.3784380418,83.71856260830822,102.44565160355256,1
95.170.170.205,158.160.253.215,520.2490855480478,688.8208707592746,59.2165011192446,20.710492743008565,39.712411234972684,0
72.76.39.181,202.85.194.113,535.0154939704496,1262.9828907168094,56.227112239002686,29.888605104081435,43.60951742719071,0
35.61.128.242,235.11.66.29,551.8769972128949,527.4135128916323,58.484308822052846,36.296166198933996,39.959433991941246,0
233.208.134.16,154.229.175.26,576.9018283232984,1095.4081654446243,62.36130721806218,38.51257329064803,36.476357821945584,0
